,year,date,air_temp_f,water_temp_f,wind_speed_mph,wind_dir,weather,location,time_caught,fish_type,fish_length_in,water_depth_ft,skunked,lines_in,lines_out,general_loc,duration_min,month,hour,time_caught_bucket
334,2018,2018-07-15,68.0,73.5,0,no_wind,overcast,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:20,10:05,welch,165.0,7,0,
335,2018,2018-07-16,75.0,75.7,5,nw,overcast,north of lockes,7:46,rainbow,15.0,25.0,False,7:10,9:00,lockes,110.0,7,7,"[7, 9)"
336,2018,2018-07-16,75.0,75.7,5,nw,overcast,north of lockes,8:35,rainbow,17.0,25.0,False,7:10,9:00,lockes,110.0,7,8,"[7, 9)"
337,2018,2018-07-20,63.0,74.9,7,sw,sunny,north of diamond,7:22,rainbow,15.0,25.0,False,7:00,10:30,diamond,210.0,7,7,"[7, 9)"
338,2018,2018-07-20,63.0,74.9,7,sw,sunny,north of diamond,9:04,rainbow,15.0,17.0,False,7:00,10:30,diamond,210.0,7,9,"[9, 11)"
339,2018,2018-07-20,63.0,74.9,7,sw,sunny,north of diamond,9:25,salmon,19.0,17.0,False,7:00,10:30,diamond,210.0,7,9,"[9, 11)"
340,2018,2018-07-21,65.0,74.2,5,se,sunny,north of welch,8:00,white perch,10.0,20.0,False,7:30,9:30,welch,120.0,7,8,"[7, 9)"
341,2018,2018-07-21,65.0,74.2,5,se,sunny,north of welch,8:17,salmon,17.0,25.0,False,7:30,9:30,welch,120.0,7,8,"[7, 9)"
342,2018,2018-07-27,68.0,75.3,3,w,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:15,9:45,welch,150.0,7,0,
343,2018,2018-07-28,70.0,75.4,5,w,overcast,east of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,6:45,9:00,lockes,135.0,7,0,
344,2018,2018-07-30,65.0,76.0,10,sw,hazy,east of welch,7:56,lake trout,17.0,23.0,False,7:15,10:00,welch,165.0,7,7,"[7, 9)"
345,2018,2018-07-30,65.0,76.0,10,sw,hazy,east of welch,9:06,rainbow,16.0,35.0,False,7:15,10:00,welch,165.0,7,9,"[9, 11)"
346,2018,2018-08-02,73.0,76.0,8,sw,overcast,east of lockes,6:49,rainbow,19.0,45.0,False,6:20,10:15,lockes,235.0,8,6,"[5, 7)"
347,2018,2018-08-02,73.0,76.0,8,sw,overcast,east of lockes,7:19,lake trout,16.0,45.0,False,6:20,10:15,lockes,235.0,8,7,"[7, 9)"
348,2018,2018-08-02,73.0,76.0,8,sw,overcast,east of lockes,7:19,rainbow,16.0,45.0,False,6:20,10:15,lockes,235.0,8,7,"[7, 9)"
349,2018,2018-08-02,73.0,76.0,8,sw,overcast,east of lockes,8:13,lake trout,18.0,45.0,False,6:20,10:15,lockes,235.0,8,8,"[7, 9)"
350,2018,2018-08-02,73.0,76.0,8,sw,overcast,east of lockes,9:03,salmon,21.0,45.0,False,6:20,10:15,lockes,235.0,8,9,"[9, 11)"
351,2018,2018-08-03,75.0,77.3,10,sw,sunny,east of lockes,8:03,salmon,17.0,39.0,False,7:15,9:10,lockes,115.0,8,8,"[7, 9)"
352,2018,2018-08-05,69.0,77.3,7,nw,sunny,east of lockes,7:10,salmon,21.0,45.0,False,7:00,10:00,lockes,180.0,8,7,"[7, 9)"
353,2018,2018-08-06,68.0,78.1,10,w,sunny,south of welch,7:09,lake trout,17.0,45.0,False,6:50,10:00,welch,190.0,8,7,"[7, 9)"
354,2018,2018-08-06,68.0,78.1,10,w,sunny,south of welch,7:45,lake trout,15.0,45.0,False,6:50,10:00,welch,190.0,8,7,"[7, 9)"
355,2018,2018-08-06,68.0,78.1,10,w,sunny,south of welch,8:25,lake trout,15.0,45.0,False,6:50,10:00,welch,190.0,8,8,"[7, 9)"
356,2018,2018-08-08,74.0,79.6,6,nw,overcast,north of diamond,8:15,rainbow,15.0,25.0,False,7:15,9:45,diamond,150.0,8,8,"[7, 9)"
357,2018,2018-08-08,74.0,79.6,6,nw,overcast,north of diamond,8:30,white perch,10.0,30.0,False,7:15,9:45,diamond,150.0,8,8,"[7, 9)"
358,2018,2018-08-08,74.0,79.6,6,nw,overcast,north of diamond,8:45,white perch,10.0,30.0,False,7:15,9:45,diamond,150.0,8,8,"[7, 9)"
359,2018,2018-08-15,69.0,76.1,5,sw,overcast,south of welch,8:02,salmon,17.0,45.0,False,7:15,10:00,welch,165.0,8,8,"[7, 9)"
360,2018,2018-08-15,69.0,76.1,5,sw,overcast,south of welch,8:02,white perch,10.0,30.0,False,7:15,10:00,welch,165.0,8,8,"[7, 9)"
361,2018,2018-08-15,69.0,76.1,5,sw,overcast,south of welch,8:58,lake trout,19.0,45.0,False,7:15,10:00,welch,165.0,8,8,"[7, 9)"
362,2018,2018-08-19,66.0,76.1,11,ne,sunny,west of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:20,lockes,110.0,8,0,
363,2018,2018-08-20,62.0,75.8,3,ne,overcast,north of welch,8:19,salmon,21.0,47.0,False,7:30,9:15,welch,105.0,8,8,"[7, 9)"
364,2018,2018-08-20,62.0,75.8,3,ne,overcast,north of welch,8:46,lake trout,17.0,47.0,False,7:30,9:15,welch,105.0,8,8,"[7, 9)"
365,2018,2018-08-24,64.0,73.7,9,nw,hazy,north of welch,8:30,salmon,17.0,41.0,False,7:55,10:30,welch,155.0,8,8,"[7, 9)"
366,2018,2018-08-25,60.0,74.4,4,nw,fog,west of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,10:00,lockes,150.0,8,0,
367,2018,2018-08-26,60.0,74.1,0,no_wind,sunny,north of diamond,8:38,salmon,17.0,47.0,False,7:15,10:15,diamond,180.0,8,8,"[7, 9)"
368,2018,2018-08-26,60.0,74.1,0,no_wind,sunny,north of diamond,8:53,rainbow,16.0,47.0,False,7:15,10:15,diamond,180.0,8,8,"[7, 9)"
369,2018,2018-08-26,60.0,74.1,0,no_wind,sunny,north of diamond,9:03,rainbow,17.0,51.0,False,7:15,10:15,diamond,180.0,8,9,"[9, 11)"
370,2018,2018-08-26,60.0,74.1,0,no_wind,sunny,north of diamond,9:47,salmon,22.0,51.0,False,7:15,10:15,diamond,180.0,8,9,"[9, 11)"
371,2018,2018-08-26,60.0,74.1,0,no_wind,sunny,north of diamond,10:15,salmon,22.0,51.0,False,7:15,10:15,diamond,180.0,8,10,"[9, 11)"
372,2018,2018-08-27,65.0,74.5,11,sw,sunny,north of diamond,9:44,lake trout,18.0,51.0,False,8:45,10:45,diamond,120.0,8,9,"[9, 11)"
373,2018,2018-08-28,73.0,75.7,3,sw,sunny,north of welch,6:55,rainbow,18.0,43.0,False,6:50,8:30,welch,100.0,8,6,"[5, 7)"
374,2018,2018-08-28,73.0,75.7,3,sw,sunny,north of welch,6:55,rainbow,18.0,51.0,False,6:50,8:30,welch,100.0,8,6,"[5, 7)"
375,2018,2018-08-28,73.0,75.7,3,sw,sunny,north of welch,7:30,salmon,22.0,45.0,False,6:50,8:30,welch,100.0,8,7,"[7, 9)"
376,2018,2018-08-28,73.0,75.7,3,sw,sunny,north of welch,6:55,rainbow,18.0,43.0,False,6:50,8:30,welch,100.0,8,6,"[5, 7)"
377,2018,2018-08-28,86.0,77.1,10,w,hazy,north of diamond,18:13,lake trout,17.0,51.0,False,17:45,18:45,diamond,60.0,8,18,
378,2018,2018-08-28,86.0,77.1,10,w,hazy,north of diamond,18:32,lake trout,16.0,51.0,False,17:45,18:45,diamond,60.0,8,18,
379,2018,2018-08-29,73.0,76.2,6,sw,sunny,north of diamond,8:57,rainbow,15.0,45.0,False,7:15,9:55,diamond,160.0,8,8,"[7, 9)"
380,2018,2018-08-29,73.0,76.2,6,sw,sunny,north of diamond,9:22,salmon,17.0,45.0,False,7:15,9:55,diamond,160.0,8,9,"[9, 11)"
381,2018,2018-08-31,62.0,74.7,5,se,hazy,east of diamond,8:57,lake trout,18.0,51.0,False,7:15,10:20,diamond,185.0,8,8,"[7, 9)"
382,2018,2018-09-01,62.0,75.3,8,se,overcast,north of diamond,8:50,salmon,17.0,26.479166666666668,False,7:30,9:00,diamond,90.0,9,8,"[7, 9)"
383,2018,2018-09-02,64.0,75.0,7,sw,overcast,alton bay,9:15,salmon,17.0,45.0,False,7:20,10:20,alton bay,180.0,9,9,"[9, 11)"
384,2018,2018-09-02,64.0,75.0,7,sw,overcast,alton bay,9:27,rainbow,15.0,39.0,False,7:20,10:20,alton bay,180.0,9,9,"[9, 11)"
385,2018,2018-09-03,65.0,75.8,3,sw,sunny,alton bay,no_time_recorded,no_fish_caught,0.0,0.0,True,7:55,9:40,alton bay,105.0,9,0,
386,2018,2018-09-11,66.0,72.6,2,nw,overcast,alton bay,15:15,rainbow,17.0,45.0,False,14:00,16:15,alton bay,135.0,9,15,"[15, 17)"
387,2018,2018-09-12,65.0,72.3,5,ne,overcast,north of diamond,8:00,salmon,18.0,45.0,False,7:30,9:55,diamond,145.0,9,8,"[7, 9)"
388,2018,2018-09-12,65.0,72.3,5,ne,overcast,north of diamond,8:06,lake trout,16.0,45.0,False,7:30,9:55,diamond,145.0,9,8,"[7, 9)"
389,2018,2018-09-12,65.0,72.3,5,ne,overcast,north of diamond,9:47,lake trout,17.0,45.0,False,7:30,9:55,diamond,145.0,9,9,"[9, 11)"
390,2018,2018-09-16,64.0,72.5,5,s,fog,varney point,7:22,lake trout,15.0,45.0,False,7:10,10:05,varney point,175.0,9,7,"[7, 9)"
391,2018,2018-09-21,60.0,71.4,7,sw,overcast,alton bay,8:07,lake trout,22.0,45.0,False,7:45,10:00,alton bay,135.0,9,8,"[7, 9)"
392,2018,2018-09-21,60.0,71.4,7,sw,overcast,alton bay,8:17,salmon,21.0,45.0,False,7:45,10:00,alton bay,135.0,9,8,"[7, 9)"
393,2019,2019-05-08,55.0,48.6,12,nw,sunny,harilla bay,9:30,salmon,21.0,2.0,False,8:30,10:30,harilla bay,120.0,5,9,"[9, 11)"
394,2019,2019-05-09,51.0,48.1,3,se,sunny,harilla bay,9:30,rainbow,17.0,2.0,False,8:30,12:30,harilla bay,240.0,5,9,"[9, 11)"
395,2019,2019-05-26,55.0,56.7,7,nw,overcast,harilla bay,no_time_recorded,no_fish_caught,0.0,0.0,True,7:00,10:45,harilla bay,225.0,5,0,
396,2019,2019-05-26,55.0,56.7,7,nw,overcast,little bear bay,no_time_recorded,no_fish_caught,0.0,0.0,True,7:00,10:45,little bear bay,225.0,5,0,
397,2019,2019-05-26,55.0,56.7,7,nw,overcast,east of witches,no_time_recorded,no_fish_caught,0.0,0.0,True,7:00,10:45,witches,225.0,5,0,
398,2019,2019-05-27,61.0,55.6,8,sw,sunny,east of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:45,9:45,welch,120.0,5,0,
399,2019,2019-06-02,64.0,64.5,12,nw,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:45,9:15,welch,90.0,6,0,
400,2019,2019-06-23,65.0,65.0,10,nw,sunny,east of governors,no_time_recorded,no_fish_caught,0.0,0.0,True,8:00,9:00,governors,60.0,6,0,
401,2019,2019-06-25,63.0,65.7,12,ne,overcast,south of governors,9:20,lake trout,18.0,35.0,False,8:00,10:30,governors,150.0,6,9,"[9, 11)"
402,2019,2019-06-25,63.0,65.7,12,ne,overcast,south of governors,9:50,lake trout,15.0,35.0,False,8:00,10:30,governors,150.0,6,9,"[9, 11)"
403,2019,2019-07-10,64.0,74.9,9,nw,hazy,south of welch,8:15,rainbow,12.0,15.0,False,7:15,9:20,welch,125.0,7,8,"[7, 9)"
404,2019,2019-07-10,64.0,74.9,9,nw,hazy,south of welch,8:26,rainbow,12.0,15.0,False,7:15,9:20,welch,125.0,7,8,"[7, 9)"
405,2019,2019-08-02,65.0,78.3,10,sw,sunny,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,8:45,10:00,diamond,75.0,8,0,
406,2019,2019-08-12,63.08860759493671,75.33018867924528,15,nw,sunny,north of welch,8:45,lake trout,19.0,51.0,False,8:45,11:00,welch,135.0,8,8,"[7, 9)"
407,2019,2019-08-12,63.08860759493671,75.33018867924528,15,nw,sunny,north of welch,9:00,salmon,18.0,51.0,False,8:45,11:00,welch,135.0,8,9,"[9, 11)"
408,2019,2019-08-12,63.08860759493671,75.33018867924528,15,nw,sunny,north of welch,9:15,salmon,15.0,51.0,False,8:45,11:00,welch,135.0,8,9,"[9, 11)"
409,2019,2019-08-14,63.08860759493671,75.33018867924528,8,ne,sunny,north of diamond,8:05,salmon,15.0,45.0,False,8:00,11:20,diamond,200.0,8,8,"[7, 9)"
410,2019,2019-08-14,63.08860759493671,75.33018867924528,8,ne,sunny,north of diamond,8:45,salmon,15.0,45.0,False,8:00,11:20,diamond,200.0,8,8,"[7, 9)"
411,2019,2019-08-14,63.08860759493671,75.33018867924528,8,ne,sunny,north of diamond,9:25,salmon,15.0,45.0,False,8:00,11:20,diamond,200.0,8,9,"[9, 11)"
412,2019,2019-08-15,63.08860759493671,75.33018867924528,8,ne,sunny,north of diamond,9:25,salmon,15.0,45.0,False,8:00,11:20,diamond,200.0,8,9,"[9, 11)"
413,2019,2019-08-17,63.08860759493671,75.33018867924528,6,ne,overcast,north of diamond,8:30,salmon,21.0,51.0,False,8:20,11:50,diamond,210.0,8,8,"[7, 9)"
414,2019,2019-08-17,63.08860759493671,75.33018867924528,6,ne,overcast,north of diamond,9:00,salmon,19.0,49.0,False,8:20,11:50,diamond,210.0,8,9,"[9, 11)"
415,2019,2019-08-17,63.08860759493671,75.33018867924528,6,ne,overcast,north of diamond,9:04,rainbow,15.0,51.0,False,8:20,11:50,diamond,210.0,8,9,"[9, 11)"
416,2019,2019-08-17,63.08860759493671,75.33018867924528,6,ne,overcast,north of diamond,9:24,lake trout,18.0,51.0,False,8:20,11:50,diamond,210.0,8,9,"[9, 11)"
417,2019,2019-08-17,63.08860759493671,75.33018867924528,6,ne,overcast,north of diamond,11:09,lake trout,17.0,51.0,False,8:20,11:50,diamond,210.0,8,11,"[11, 13)"
418,2019,2019-08-18,63.08860759493671,75.33018867924528,6,nw,sunny,north of welch,8:06,salmon,20.0,43.0,False,8:00,11:00,welch,180.0,8,8,"[7, 9)"
419,2019,2019-08-18,63.08860759493671,75.33018867924528,6,nw,sunny,north of welch,8:18,salmon,21.0,41.0,False,8:00,11:00,welch,180.0,8,8,"[7, 9)"
420,2019,2019-08-18,63.08860759493671,75.33018867924528,6,nw,sunny,north of welch,8:19,rainbow,15.0,43.0,False,8:00,11:00,welch,180.0,8,8,"[7, 9)"
421,2019,2019-08-18,63.08860759493671,75.33018867924528,6,nw,sunny,north of welch,8:47,lake trout,15.0,41.0,False,8:00,11:00,welch,180.0,8,8,"[7, 9)"
422,2019,2019-08-20,63.08860759493671,75.33018867924528,8,sw,sunny,north of lockes,8:06,lake trout,16.0,35.0,False,7:15,10:45,lockes,210.0,8,8,"[7, 9)"
423,2019,2019-08-20,63.08860759493671,75.33018867924528,8,sw,sunny,north of lockes,8:14,lake trout,14.0,37.0,False,7:15,10:45,lockes,210.0,8,8,"[7, 9)"
424,2019,2019-08-20,63.08860759493671,75.33018867924528,8,sw,sunny,south of welch,10:18,rainbow,16.0,47.0,False,7:15,10:45,welch,210.0,8,10,"[9, 11)"
425,2019,2019-08-21,63.08860759493671,75.33018867924528,10,nw,overcast,north of diamond,8:44,salmon,21.0,49.0,False,8:15,11:15,diamond,180.0,8,8,"[7, 9)"
426,2019,2019-08-21,63.08860759493671,75.33018867924528,10,nw,overcast,north of diamond,10:09,salmon,16.0,49.0,False,8:15,11:15,diamond,180.0,8,10,"[9, 11)"
427,2019,2019-08-21,63.08860759493671,75.33018867924528,10,nw,overcast,north of diamond,10:42,lake trout,19.0,51.0,False,8:15,11:15,diamond,180.0,8,10,"[9, 11)"
428,2019,2019-08-22,63.08860759493671,75.33018867924528,0,no_wind,sunny,north of diamond,10:16,lake trout,18.0,63.0,False,7:45,10:50,diamond,185.0,8,10,"[9, 11)"
429,2019,2019-08-22,63.08860759493671,75.33018867924528,0,no_wind,sunny,north of diamond,10:30,lake trout,15.0,63.0,False,7:45,10:50,diamond,185.0,8,10,"[9, 11)"
430,2019,2019-08-24,63.08860759493671,75.33018867924528,6,nw,sunny,north of diamond,9:08,rainbow,15.0,47.0,False,8:10,11:15,diamond,185.0,8,9,"[9, 11)"
431,2019,2019-08-24,63.08860759493671,75.33018867924528,6,nw,sunny,north of diamond,9:24,rainbow,15.0,45.0,False,8:10,11:15,diamond,185.0,8,9,"[9, 11)"
432,2019,2019-08-24,63.08860759493671,75.33018867924528,6,nw,sunny,north of diamond,9:37,rainbow,16.0,45.0,False,8:10,11:15,diamond,185.0,8,9,"[9, 11)"
433,2019,2019-08-24,63.08860759493671,75.33018867924528,6,nw,sunny,north of diamond,9:49,salmon,21.0,43.0,False,8:10,11:15,diamond,185.0,8,9,"[9, 11)"
434,2019,2019-08-25,63.08860759493671,75.33018867924528,12,ne,sunny,west of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,8:15,9:45,welch,90.0,8,0,
435,2019,2019-08-25,63.08860759493671,75.33018867924528,12,ne,sunny,west of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,8:15,9:45,lockes,90.0,8,0,
436,2019,2019-08-30,63.08860759493671,75.33018867924528,10,sw,sunny,north of diamond,10:20,salmon,16.0,51.0,False,8:30,10:50,diamond,140.0,8,10,"[9, 11)"
437,2019,2019-09-03,61.529411764705884,73.1078431372549,6,nw,sunny,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,8:00,9:30,diamond,90.0,9,0,
438,2019,2019-09-21,61.529411764705884,73.1078431372549,9,nw,sunny,north of diamond,8:36,lake trout,17.0,49.0,False,8:20,9:45,diamond,85.0,9,8,"[7, 9)"
439,2019,2019-09-21,61.529411764705884,73.1078431372549,9,nw,sunny,north of diamond,9:32,lake trout,15.0,53.0,False,8:20,9:45,diamond,85.0,9,9,"[9, 11)"
440,2019,2019-09-22,61.529411764705884,73.1078431372549,3,nw,fog,alton bay,no_time_recorded,no_fish_caught,0.0,0.0,True,8:00,9:40,alton bay,100.0,9,0,
441,2020,2020-06-14,60.54054054054054,63.0,7,se,sunny,north of welch,7:17,lake trout,17.0,17.0,False,7:00,10:00,welch,180.0,6,7,"[7, 9)"
442,2020,2020-06-20,60.54054054054054,63.79736842105264,4,sw,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,6:35,9:00,welch,145.0,6,0,
443,2020,2020-09-08,75.0,69.0,7,nw,sunny,alton bay,10:03,lake trout,17.0,69.0,False,7:30,10:55,alton bay,205.0,9,10,"[9, 11)"
444,2021,2021-08-02,63.08860759493671,71.0,14,n,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,11:15,12:00,welch,45.0,8,0,
445,2022,2022-04-08,52.23529411764706,45.0,0,no_wind,overcast,tip of witches,16:15,lake trout,20.0,2.0,False,16:00,17:45,tip witches,105.0,4,16,"[15, 17)"
446,2022,2022-04-09,52.23529411764706,40.0,0,no_wind,overcast,harilla bay,no_time_recorded,no_fish_caught,0.0,0.0,True,9:00,12:00,harilla bay,180.0,4,0,
447,2022,2022-04-10,52.23529411764706,42.0,0,no_wind,overcast,saunders bay,no_time_recorded,no_fish_caught,0.0,0.0,True,8:30,11:30,saunders bay,180.0,4,0,
448,2022,2022-04-11,52.23529411764706,42.0,0,no_wind,overcast,east of governors,no_time_recorded,no_fish_caught,0.0,0.0,True,10:00,11:30,governors,90.0,4,0,
449,2022,2022-04-12,52.23529411764706,50.0,0,no_wind,sunny,harilla bay,15:30,lake trout,22.0,10.0,False,12:00,16:00,harilla bay,240.0,4,15,"[15, 17)"
450,2022,2022-04-18,52.23529411764706,45.0,7,e,overcast,spindle point,no_time_recorded,no_fish_caught,0.0,0.0,True,9:30,11:45,spindle point,135.0,4,0,
451,2022,2022-04-30,52.23529411764706,48.0,10,nw,sunny,harilla bay,12:03,salmon,17.0,10.0,False,10:00,14:00,harilla bay,240.0,4,12,"[11, 13)"
452,2022,2022-05-01,68.0,48.0,0,no_wind,sunny,harilla bay,12:24,rainbow,17.0,15.0,False,10:30,14:00,harilla bay,210.0,5,12,"[11, 13)"
453,2022,2022-05-02,51.0,45.0,3,e,sunny,south of welch,12:18,lake trout,17.0,15.0,False,10:30,13:00,welch,150.0,5,12,"[11, 13)"
